GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P	SYMBOL
ENSG00000128228	22	21986550	22008587	135	43	2109196	-0.68675	0.75388	SDF2L1
ENSG00000100023	22	21996559	22064304	463	45	2109196	0.16799	0.4333	PPIL2
ENSG00000100027	22	22041833	22100123	356	63	2109196	0.083518	0.46672	YPEL1
ENSG00000100030	22	22098789	22231970	685	63	2109196	-0.3776	0.64714	MAPK1
ENSG00000100034	22	22263793	22317209	305	43	2109196	-0.31023	0.62181	PPM1F
ENSG00000100038	22	22301397	22347213	228	44	2109196	-0.13192	0.55248	TOP3B
ENSG00000169575	22	22589087	22609927	218	31	2109196	0.7354	0.23105	VPREB1
ENSG00000198477	22	22828767	22873505	291	30	2109196	0.78793	0.21537	ZNF280B
ENSG00000169548	22	22858060	22884613	233	47	2109196	0.52904	0.29839	ZNF280A
ENSG00000185686	22	22880123	22911768	235	35	2109196	0.59743	0.27511	PRAME
ENSG00000220891	22	22891750	22919007	189	23	2109196	0.66635	0.25259	LL22NC03-63E9.3
ENSG00000100121	22	22978780	23000368	131	32	2109196	-0.17961	0.57127	GGTLC2
ENSG00000254709	22	23219960	23248287	161	45	2109196	0.15623	0.43792	IGLL5
ENSG00000100218	22	23391593	23497208	541	53	2109196	0.33818	0.36762	RTDR1
ENSG00000128266	22	23402540	23477224	397	51	2109196	0.43385	0.3322	GNAZ
ENSG00000100228	22	23477513	23516537	211	34	2109196	0.76719	0.22148	RAB36
ENSG00000186716	22	23511891	23670224	1098	90	2109196	0.60894	0.27128	BCR
ENSG00000128322	22	23905312	23932495	221	58	2109196	-0.069217	0.52759	IGLL1
ENSG00000189269	22	23940639	23984508	316	67	2109196	0.87247	0.19148	C22orf43
ENSG00000159496	22	24020323	24051363	188	36	2109196	0.63622	0.26232	RGL4
ENSG00000187792	22	24073769	24103279	208	46	2109196	1.2394	0.1076	ZNF70
ENSG00000128218	22	24084930	24106655	154	36	2109196	0.63015	0.2643	VPREB3
ENSG00000169314	22	24095208	24118048	162	41	2109196	0.54559	0.29267	C22orf15
ENSG00000250479	22	24098021	24120630	155	41	2109196	0.57636	0.28219	CHCHD10
ENSG00000099953	22	24100413	24136503	241	47	2109196	1.2769	0.10082	MMP11
ENSG00000267954	22	24114467	24136145	146	26	2109196	1.5738	0.05777	AP000349.1
ENSG00000099956	22	24119150	24186703	662	41	2109196	1.1738	0.12025	SMARCB1
ENSG00000099958	22	24166690	24191315	220	32	2109196	0.63409	0.26301	DERL3
ENSG00000133460	22	24188890	24238496	332	62	2109196	-0.6207	0.7326	SLC2A11
ENSG00000251357	22	24194375	24247410	381	55	2109196	0.53929	0.29484	AP000350.10
ENSG00000240972	22	24226191	24247414	186	34	2109196	1.2743	0.10128	MIF
ENSG00000218537	22	24226613	24251117	227	36	2109196	1.2904	0.098464	AP000350.4
ENSG00000133433	22	24289601	24313373	127	15	2109196	0.81909	0.20637	GSTT2B
ENSG00000099974	22	24299089	24324721	72	11	2109196	0.42142	0.33672	DDTL
ENSG00000099977	22	24303554	24332660	83	13	2109196	0.35819	0.3601	DDT
ENSG00000099984	22	24312339	24336106	86	15	2109196	0.64787	0.25854	GSTT2
ENSG00000184674	22	24366133	24394680	4	2	2109196	0.93892	0.17389	GSTT1
ENSG00000099991	22	24397642	24584596	750	80	2109196	0.91364	0.18045	CABIN1
ENSG00000099994	22	24567227	24595078	139	42	2109196	1.2271	0.10989	SUSD2
ENSG00000099998	22	24605622	24651110	361	57	2109196	0.31624	0.37591	GGT5
ENSG00000100014	22	24656786	24823708	926	47	2109196	-0.50942	0.69477	SPECC1L
ENSG00000258555	22	24656866	24848324	1040	50	2109196	-0.51138	0.69546	SPECC1L-ADORA2A
ENSG00000128271	22	24803847	24848328	230	51	2109196	-0.44405	0.6715	ADORA2A
ENSG00000100024	22	24853206	24934358	436	59	2109196	-1.2921	0.90183	UPB1
ENSG00000138867	22	24926406	24961903	189	34	2109196	-0.96988	0.83395	GUCD1
ENSG00000100028	22	24941471	25015947	407	68	2109196	-1.4001	0.91926	SNRPD3
ENSG00000100031	22	24969718	25034972	385	56	2109196	-0.64155	0.73942	GGT1
ENSG00000178026	22	24971588	24999175	165	41	2109196	-0.93432	0.82493	FAM211B
ENSG00000184571	22	25105001	25180687	522	49	2109196	-0.67197	0.7492	PIWIL3
ENSG00000167037	22	25192236	25333545	1088	130	2109196	-0.58573	0.72097	SGSM1
ENSG00000206069	22	25321077	25352662	159	51	2109196	1.3896	0.082326	TMEM211
ENSG00000197077	22	25338697	25603415	1305	122	2109196	-0.60563	0.72762	KIAA1671
ENSG00000100053	22	25585817	25613330	191	40	2109196	0.59093	0.27728	CRYBB3
ENSG00000244752	22	25605489	25637836	266	65	2109196	1.0464	0.14769	CRYBB2
ENSG00000100068	22	25737385	25811344	541	61	2109196	2.1107	0.017397	LRP5L
ENSG00000100077	22	25950816	26135261	940	51	2109196	0.33474	0.36891	ADRBK2
ENSG00000133454	22	26128111	26437007	2028	186	2109196	-0.20803	0.5824	MYO18B
ENSG00000100095	22	26555440	26789562	1552	159	2109196	0.48666	0.31325	SEZ6L
ENSG00000128203	22	26815239	26850981	200	51	2109196	1.0601	0.14454	ASPHD2
ENSG00000100099	22	26829389	26889803	351	48	2109196	0.63308	0.26334	HPS4
ENSG00000100104	22	26869843	26900624	181	43	2109196	0.57183	0.28372	SRRD
ENSG00000100109	22	26877191	26918471	241	55	2109196	1.0058	0.15726	TFIP11
ENSG00000128294	22	26911458	27002681	623	82	2109196	0.44845	0.32691	TPST2
ENSG00000100122	22	26985242	27024052	215	50	2109196	0.67185	0.25084	CRYBB1
ENSG00000196431	22	27007928	27036636	172	37	2109196	0.76295	0.22275	CRYBA4
ENSG00000169184	22	28134265	28207486	341	116	2109196	1.0466	0.14765	MN1
ENSG00000180957	22	28237657	28326122	318	50	2109196	0.46022	0.32268	PITPNB
ENSG00000100154	22	28364004	29085853	2963	90	2109196	1.8126	0.034944	TTC28
ENSG00000183765	22	29073731	29148410	376	71	2109196	2.3976	0.0082519	CHEK2
ENSG00000100209	22	29128019	29163503	188	50	2109196	1.9489	0.025652	HSCB
ENSG00000159873	22	29158662	29195283	216	39	2109196	0.45651	0.32401	CCDC117
ENSG00000100219	22	29180543	29206585	122	32	2109196	0.15595	0.43804	XBP1
ENSG00000183579	22	29269580	29463475	922	82	2109196	-0.18351	0.5728	ZNRF3
ENSG00000100249	22	29444660	29467832	144	44	2109196	-0.58264	0.71993	C22orf31
ENSG00000183762	22	29459066	29574321	712	65	2109196	-0.19866	0.57873	KREMEN1
ENSG00000186998	22	29591840	29665586	454	80	2109196	-0.040076	0.51598	EMID1
ENSG00000100263	22	29645841	29674198	140	55	2109196	1.1249	0.13031	RHBDD3
ENSG00000182944	22	29653998	29706515	219	71	2109196	2.1634	0.015254	EWSR1
ENSG00000185340	22	29692572	29718774	103	40	2109196	2.4512	0.0071189	GAS2L1
ENSG00000100276	22	29698922	29725668	105	40	2109196	2.4121	0.0079306	RASL10A
ENSG00000100280	22	29713669	29829168	616	71	2109196	2.9288	0.0017014	AP1B1
ENSG00000128250	22	29824572	29848444	159	36	2109196	2.3047	0.010591	RFPL1
ENSG00000100285	22	29866219	29897379	190	50	2109196	1.0208	0.15366	NEFH
ENSG00000100296	22	29891868	29961205	432	47	2109196	1.1176	0.13187	THOC5
ENSG00000184117	22	29940797	29987326	296	34	2109196	1.0434	0.14839	NIPSNAP1
ENSG00000186575	22	29989545	30104587	546	63	2109196	1.3223	0.093032	NF2
ENSG00000100314	22	30106073	30137828	186	42	2109196	0.40266	0.3436	CABP7
ENSG00000100319	22	30116945	30173000	322	38	2109196	0.3639	0.35797	ZMAT5
ENSG00000184076	22	30153358	30176402	114	25	2109196	0.54739	0.29206	UQCR10
ENSG00000100325	22	30174597	30244271	347	44	2109196	0.80356	0.21083	ASCC2
ENSG00000100330	22	30269144	30436855	797	53	2109196	-0.044683	0.51782	MTMR3
ENSG00000176635	22	30466163	30583064	433	48	2109196	0.92696	0.17697	HORMAD2
ENSG00000128342	22	30626436	30652840	105	46	2109196	1.4367	0.075403	LIF
ENSG00000099985	22	30648818	30672829	128	65	2109196	1.1276	0.12974	OSM
ENSG00000239282	22	30671106	30695616	100	40	2109196	1.4495	0.073602	GATSL3
ENSG00000248751	22	30671227	30705471	141	52	2109196	1.4211	0.077641	RP1-130H16.18
ENSG00000099992	22	30677979	30733035	204	54	2109196	1.778	0.037706	TBC1D10A
ENSG00000099995	22	30717977	30762936	228	39	2109196	1.8835	0.029814	SF3A1
ENSG00000187860	22	30742624	30784647	263	33	2109196	2.0698	0.019238	CCDC157
ENSG00000099999	22	30763835	30827760	347	51	2109196	1.6079	0.053933	RNF215
ENSG00000100003	22	30782846	30831305	233	52	2109196	0.93045	0.17607	SEC14L2
ENSG00000249590	22	30795244	30834977	182	45	2109196	0.97979	0.16359	RP4-539M6.19
ENSG00000268538	22	30804212	30824469	90	34	2109196	1.2447	0.10662	KIAA1658
ENSG00000242114	22	30811518	30835045	106	35	2109196	0.93207	0.17565	MTFP1
ENSG00000100012	22	30833946	30878036	288	33	2109196	1.0963	0.13648	SEC14L3
ENSG00000133488	22	30874900	30911698	250	36	2109196	1.0295	0.15163	SEC14L4
ENSG00000214491	22	30908786	30952669	275	28	2109196	0.417	0.33834	SEC14L6
ENSG00000128242	22	30940622	30980574	231	69	2109196	0.72477	0.2343	GAL3ST1
ENSG00000100029	22	30962612	31013070	361	63	2109196	0.87906	0.18968	PES1
ENSG00000185339	22	30992825	31033265	436	49	2109196	1.4275	0.076722	TCN2
ENSG00000100036	22	31021639	31075003	429	61	2109196	1.7811	0.037448	SLC35E4
ENSG00000167065	22	31038038	31073877	232	65	2109196	1.4582	0.072389	DUSP18
ENSG00000184792	22	31079769	31313811	1223	111	2109196	1.0804	0.13997	OSBP2
ENSG00000133422	22	31311117	31374284	251	55	2109196	0.60788	0.27163	MORC2
ENSG00000183963	22	31450091	31510743	347	40	2109196	-0.4809	0.68471	SMTN
ENSG00000198832	22	31490758	31526055	186	42	2109196	1.0316	0.15112	SELM
ENSG00000185133	22	31508717	31540682	184	60	2109196	1.6716	0.047304	INPP5J
ENSG00000100078	22	31520795	31546593	144	55	2109196	1.679	0.046579	PLA2G3
ENSG00000138942	22	31546168	31613005	348	47	2109196	0.87732	0.19016	RNF185
ENSG00000182541	22	31598225	31686066	415	57	2109196	0.81728	0.20688	LIMK2
ENSG00000100100	22	31667579	31698520	160	44	2109196	1.0533	0.1461	PIK3IP1
ENSG00000100105	22	31711790	31752218	182	53	2109196	1.1562	0.1238	PATZ1
ENSG00000213888	22	31732875	31754670	110	41	2109196	1.0304	0.1514	AC005003.1
ENSG00000185721	22	31785509	31934726	788	59	2109196	0.30617	0.37974	DRG1
ENSG00000184708	22	31822963	31902094	442	63	2109196	0.33014	0.37065	EIF4ENIF1
ENSG00000198089	22	31874674	32024572	904	50	2109196	-0.13793	0.55485	SFI1
ENSG00000241878	22	32004477	32068418	424	48	2109196	-0.11848	0.54716	PISD
ENSG00000183530	22	32062242	32156126	519	48	2109196	-0.25709	0.60144	PRR14L
ENSG00000100150	22	32139944	32313012	955	48	2109196	-0.1137	0.54526	DEPDC5
ENSG00000128254	22	32319507	32351504	199	55	2109196	2.2792	0.011328	C22orf24
ENSG00000128245	22	32330447	32363590	232	54	2109196	2.2323	0.012797	YWHAH
ENSG00000100170	22	32429019	32519016	487	45	2109196	0.93508	0.17487	SLC5A1
ENSG00000205856	22	32534993	32565309	252	38	2109196	1.453	0.073111	C22orf42
ENSG00000128253	22	32576422	32610718	302	38	2109196	0.65931	0.25485	RFPL2
ENSG00000100191	22	32604465	32661328	395	54	2109196	0.64781	0.25855	SLC5A4
ENSG00000128276	22	32740872	32767148	325	33	2109196	-0.34294	0.63418	RFPL3
ENSG00000205853	22	32745893	32788039	527	41	2109196	-0.42739	0.66545	RFPL3S
ENSG00000100220	22	32773569	32818242	424	41	2109196	0.23545	0.40693	RTCB
ENSG00000184459	22	32799834	32870471	502	101	2109196	-0.00012041	0.50005	BPIFC
ENSG00000100225	22	32860663	32904818	303	33	2109196	1.4212	0.07763	FBXO7
ENSG00000185666	22	32898539	33464358	3568	219	2109196	0.26579	0.3952	SYN3
ENSG00000100234	22	33187687	33269030	409	74	2109196	-0.7465	0.77232	TIMP3
ENSG00000133424	22	33548212	34328829	5540	292	2109196	-0.48544	0.68632	LARGE
ENSG00000175329	22	35452129	35493380	315	25	2109196	-0.23577	0.5932	ISX
ENSG00000100281	22	35643445	35701800	293	27	2109196	2.3893	0.0084414	HMGXB4
ENSG00000100284	22	35685268	35753985	370	56	2109196	2.2446	0.012396	TOM1
ENSG00000100292	22	35766354	35800207	200	43	2109196	1.0779	0.14053	HMOX1
ENSG00000100297	22	35786056	35831423	266	58	2109196	1.2967	0.09736	MCM5
ENSG00000100302	22	35926915	35960048	201	53	2109196	-0.50305	0.69254	RASD2
ENSG00000198125	22	35992811	36043998	405	51	2109196	-0.54376	0.7067	MB
ENSG00000268818	22	36013040	36041181	207	49	2109196	0.053515	0.47866	AL049747.1
ENSG00000221963	22	36034442	36074456	285	41	2109196	0.26573	0.39522	APOL6
ENSG00000128313	22	36103919	36135530	277	36	2109196	0.33797	0.36769	APOL5
ENSG00000100320	22	36124783	36434473	1145	82	2109196	-0.76188	0.77694	RBFOX2
ENSG00000128284	22	36526372	36572225	575	49	2109196	0.76151	0.22318	APOL3
ENSG00000100336	22	36575172	36610886	364	45	2109196	0.47079	0.31889	APOL4
ENSG00000128335	22	36612256	36646000	260	41	2109196	1.3986	0.08096	APOL2
ENSG00000100342	22	36639056	36673576	240	51	2109196	-0.5092	0.69469	APOL1
ENSG00000100345	22	36667327	36794063	837	100	2109196	1.3624	0.086533	MYH9
ENSG00000100348	22	36853083	36888077	312	40	2109196	0.65825	0.25519	TXN2
ENSG00000100350	22	36873237	36913148	289	46	2109196	0.77214	0.22002	FOXRED2
ENSG00000100353	22	36896897	36935483	329	50	2109196	-0.82929	0.79653	EIF3D
ENSG00000166862	22	36949968	37109603	917	111	2109196	0.85148	0.19725	CACNG2
ENSG00000100360	22	37144246	37182300	178	38	2109196	-1.1294	0.87063	IFT27
ENSG00000100362	22	37186728	37225523	243	52	2109196	-0.00039656	0.50016	PVALB
ENSG00000100365	22	37247030	37284057	290	58	2109196	0.34659	0.36445	NCF4
ENSG00000100368	22	37299670	37346491	404	74	2109196	1.0391	0.14938	CSF2RB
ENSG00000185264	22	37377163	37413882	273	30	2109196	-0.72018	0.76429	TEX33
ENSG00000128311	22	37396900	37425681	198	35	2109196	-0.60153	0.72626	TST
ENSG00000128309	22	37405676	37435863	179	44	2109196	-0.23048	0.59114	MPST
ENSG00000100379	22	37437779	37469430	115	41	2109196	0.73197	0.23209	KCTD17
ENSG00000187045	22	37451476	37515603	364	50	2109196	0.34357	0.36558	TMPRSS6
ENSG00000100385	22	37511878	37581094	438	112	2109196	-0.019042	0.5076	IL2RB
ENSG00000133466	22	37566207	37605425	287	37	2109196	0.58188	0.28032	C1QTNF6
ENSG00000183473	22	37590278	37618362	204	44	2109196	-0.17677	0.57016	SSTR3
ENSG00000128340	22	37611301	37650488	313	38	2109196	-0.0052969	0.50211	RAC2
ENSG00000100055	22	37668068	37721382	343	64	2109196	-0.081192	0.53236	CYTH4
ENSG00000166897	22	37754000	37833505	599	74	2109196	-0.43511	0.66826	ELFN2
ENSG00000100060	22	37855101	37892439	136	45	2109196	-0.036232	0.51445	MFNG
ENSG00000100065	22	37876400	37925549	307	49	2109196	-0.015839	0.50632	CARD10
ENSG00000128283	22	37946454	37975412	209	44	2109196	0.21728	0.41399	CDC42EP1
ENSG00000100079	22	37956255	37988623	249	56	2109196	-0.42556	0.66478	LGALS2
ENSG00000100083	22	37994481	38039571	281	45	2109196	-0.27316	0.60764	GGA1
ENSG00000100092	22	38020661	38072939	327	49	2109196	-0.92814	0.82333	SH3BP1
ENSG00000241360	22	38044734	38072941	171	31	2109196	-0.641	0.73924	PDXP
ENSG00000100097	22	38061615	38085813	135	40	2109196	-0.58386	0.72034	LGALS1
ENSG00000100101	22	38067680	38180137	647	77	2109196	-0.095485	0.53804	NOL12
ENSG00000100106	22	38083011	38182563	577	57	2109196	0.093158	0.46289	TRIOBP
ENSG00000189060	22	38191114	38213442	130	34	2109196	0.045103	0.48201	H1F0
ENSG00000100116	22	38193912	38223183	163	39	2109196	0.0012178	0.49951	GCAT
ENSG00000128310	22	38209389	38231502	111	41	2109196	0.05498	0.47808	GALR3
ENSG00000100124	22	38216862	38255334	175	45	2109196	-0.20357	0.58065	ANKRD54
ENSG00000100129	22	38234875	38295414	273	33	2109196	-0.3881	0.65103	EIF3L
ENSG00000100139	22	38291664	38348829	294	50	2109196	0.10661	0.45755	MICALL1
ENSG00000128346	22	38329528	38359676	134	47	2109196	0.17192	0.43175	C22orf23
ENSG00000100142	22	38338614	38447922	427	75	2109196	-0.23584	0.59322	POLR2F
ENSG00000100146	22	38356693	38393429	141	34	2109196	0.056923	0.4773	SOX10
ENSG00000100151	22	38442318	38481708	216	56	2109196	-0.56986	0.71561	PICK1
ENSG00000100156	22	38464141	38490100	134	50	2109196	-0.18153	0.57202	SLC16A8
ENSG00000128298	22	38470896	38516677	262	55	2109196	0.56482	0.2861	BAIAP2L2
ENSG00000184381	22	38497502	38611697	778	47	2109196	0.38085	0.35166	PLA2G6
ENSG00000185022	22	38587889	38622518	196	36	2109196	0.36381	0.358	MAFF
ENSG00000198792	22	38605298	38679040	387	58	2109196	-0.17133	0.56802	TMEM184B
ENSG00000213923	22	38676697	38804527	602	96	2109196	0.88212	0.18886	CSNK1E
ENSG00000168135	22	38812332	38861205	263	46	2109196	0.87674	0.19031	KCNJ4
ENSG00000100196	22	38854067	38889452	171	70	2109196	1.3485	0.088749	KDELR3
ENSG00000100201	22	38869445	38913665	182	52	2109196	1.4808	0.069331	DDX17
ENSG00000100206	22	38904954	38976291	296	59	2109196	2.0498	0.020192	DMC1
ENSG00000184949	22	38964125	39062634	499	52	2109196	2.8187	0.0024113	FAM227A
ENSG00000100211	22	39042641	39079859	237	20	2109196	2.8155	0.0024354	CBY1
ENSG00000100216	22	39067953	39090818	121	22	2109196	2.8383	0.0022679	TOMM22
ENSG00000100221	22	39071548	39107561	170	30	2109196	2.7041	0.0034243	JOSD1
ENSG00000100226	22	39091728	39144304	212	41	2109196	2.8479	0.0022008	GTPBP1
ENSG00000100242	22	39120730	39200148	358	73	2109196	2.7226	0.0032382	SUN2
ENSG00000100246	22	39164513	39200203	168	46	2109196	-0.034519	0.51377	DNAL4
ENSG00000221890	22	39204457	39249987	244	45	2109196	2.0604	0.019678	NPTXR
ENSG00000183741	22	39247455	39278319	140	36	2109196	1.4535	0.073045	CBX6
ENSG00000128383	22	39338746	39369188	170	52	2109196	0.73352	0.23162	APOBEC3A
ENSG00000179750	22	39368352	39398809	150	40	2109196	0.43541	0.33163	APOBEC3B
ENSG00000244509	22	39400088	39426357	189	52	2109196	0.45806	0.32346	APOBEC3C
ENSG00000243811	22	39400368	39439281	250	61	2109196	0.81419	0.20777	APOBEC3D
ENSG00000128394	22	39426609	39459915	178	33	2109196	1.0689	0.14255	APOBEC3F
ENSG00000239713	22	39426924	39493748	388	54	2109196	0.61137	0.27048	APOBEC3G
ENSG00000100298	22	39483229	39510072	235	26	2109196	0.12057	0.45202	APOBEC3H
ENSG00000100307	22	39506172	39558679	305	38	2109196	0.41413	0.33939	CBX7
ENSG00000100311	22	39609364	39650756	247	49	2109196	1.4325	0.075995	PDGFB
ENSG00000214854	22	39646865	39667063	184	49	2109196	0.26245	0.39649	AL031590.1
ENSG00000100316	22	39698887	39726394	194	39	2109196	1.3039	0.096131	RPL3
ENSG00000100321	22	39735930	39791593	329	49	2109196	-0.57304	0.71669	SYNGR1
ENSG00000100324	22	39785746	39843065	267	37	2109196	0.14471	0.44247	TAB1
ENSG00000128268	22	39843349	39898199	254	65	2109196	0.76074	0.22341	MGAT3
ENSG00000100335	22	39885437	39924137	187	49	2109196	0.40897	0.34128	MIEF1
ENSG00000128272	22	39905700	39928691	99	33	2109196	0.64526	0.25938	ATF4
ENSG00000187051	22	39915098	39938860	115	31	2109196	1.2036	0.11438	RPS19BP1
ENSG00000100346	22	39956758	40095742	731	79	2109196	0.057837	0.47694	CACNA1I
ENSG00000176177	22	40129049	40299868	539	67	2109196	2.1531	0.015654	ENTHD1
ENSG00000100351	22	40287086	40379725	306	77	2109196	1.6636	0.048098	GRAP2
ENSG00000133477	22	40380953	40449533	328	51	2109196	-0.31382	0.62317	FAM83F
ENSG00000100354	22	40430821	40741812	1361	67	2109196	-0.25924	0.60227	TNRC6B
ENSG00000239900	22	40732507	40796467	231	44	2109196	0.055904	0.47771	ADSL
ENSG00000100359	22	40756595	40816293	249	62	2109196	-0.27339	0.60773	SGSM3
ENSG00000196588	22	40796285	41042706	1165	57	2109196	0.35098	0.3628	MKL1
ENSG00000128285	22	41064754	41088818	140	38	2109196	0.21666	0.41424	MCHR1
ENSG00000100372	22	41155634	41225403	301	44	2109196	-0.50549	0.69339	SLC25A17
ENSG00000100380	22	41210539	41263026	229	61	2109196	-0.31191	0.62245	ST13
ENSG00000196236	22	41243081	41373838	471	70	2109196	-0.7085	0.76068	XPNPEP3
ENSG00000172404	22	41245553	41268130	96	38	2109196	-1.5753	0.9424	DNAJB7
ENSG00000100387	22	41337351	41379313	140	46	2109196	-0.97395	0.83496	RBX1
ENSG00000100393	22	41477790	41586081	510	65	2109196	-1.0524	0.85368	EP300
ENSG00000100395	22	41591209	41637275	271	33	2109196	0.39001	0.34826	L3MBTL2
ENSG00000100399	22	41615517	41646938	167	38	2109196	0.53709	0.2956	CHADL
ENSG00000100401	22	41631615	41692255	281	41	2109196	0.59033	0.27748	RANGAP1
ENSG00000269104	22	41675388	41695686	77	24	2109196	-0.12798	0.55092	AL035681.1
ENSG00000100403	22	41687526	41766151	356	44	2109196	-0.44505	0.67186	ZC3H7B
ENSG00000167074	22	41753337	41805330	250	38	2109196	-0.85154	0.80277	TEF
ENSG00000183864	22	41819496	41853027	173	31	2109196	-0.28332	0.61153	TOB2
ENSG00000100410	22	41845721	41874729	154	40	2109196	-0.54231	0.7062	PHF5A
ENSG00000100412	22	41855129	41934993	385	63	2109196	-1.6083	0.94611	ACO2
ENSG00000100413	22	41911808	41950610	199	42	2109196	-1.5402	0.93825	POLR3H
ENSG00000172346	22	41946767	41983745	170	34	2109196	-0.82045	0.79402	CSDC2
ENSG00000100417	22	41962898	41995894	149	27	2109196	-0.067865	0.52705	PMM1
ENSG00000100418	22	41984032	42027100	212	35	2109196	0.062508	0.47508	DESI1
ENSG00000196419	22	42007123	42070044	321	36	2109196	0.30629	0.37969	XRCC6
ENSG00000100138	22	42059934	42096508	218	35	2109196	0.12169	0.45157	NHP2L1
ENSG00000184208	22	42074943	42104140	169	30	2109196	-0.092412	0.53681	C22orf46
ENSG00000167077	22	42085503	42205460	660	44	2109196	0.53842	0.29514	MEI1
ENSG00000100147	22	42186683	42232303	226	47	2109196	-0.12945	0.5515	CCDC134
ENSG00000198911	22	42219109	42313312	492	64	2109196	-0.51506	0.69675	SREBF2
ENSG00000234965	22	42297297	42320570	133	24	2109196	-0.10395	0.5414	SHISA8
ENSG00000159958	22	42311045	42332822	123	28	2109196	-0.31201	0.62249	TNFRSF13C
ENSG00000100162	22	42324725	42353168	164	34	2109196	-0.12644	0.55031	CENPM
ENSG00000100167	22	42362276	42404225	234	43	2109196	0.91726	0.1795	SEPT3
ENSG00000183066	22	42384729	42464460	397	39	2109196	0.66853	0.2519	WBP2NL
ENSG00000198951	22	42444358	42476846	159	32	2109196	0.64988	0.25789	NAGA
ENSG00000177096	22	42460255	42485445	119	27	2109196	0.84261	0.19972	FAM109B
ENSG00000183172	22	42465695	42490288	132	28	2109196	0.83718	0.20125	SMDT1
ENSG00000184983	22	42471529	42496959	152	30	2109196	1.0198	0.1539	NDUFA6
ENSG00000100197	22	42512501	42536908	164	32	2109196	1.2241	0.11046	CYP2D6
ENSG00000100207	22	42546019	42749622	1068	90	2109196	2.014	0.022006	TCF20
ENSG00000235568	22	42766416	42838401	550	59	2109196	0.22518	0.41092	NFAM1
ENSG00000189306	22	42895974	42925808	227	34	2109196	-0.23428	0.59262	RRP7A
