GenomicLocus	IndSigSNP	chr	bp	snp	DateAddedToCatalog	PMID	FirstAuth	Date	Journal	Link	Study	Trait	InitialN	ReplicationN	Region	ReportedGene	MappedGene	UpGene	DownGene	SNP_Gene_ID	UpGeneDist	DownGeneDist	Strongest	SNPs	marged	SNP_ID_cur	Context	intergenic	RiskAF	P	Pmlog	Ptext	OrBeta	95CI	Platform	CNV
20	rs72786786	16	56990716	rs247617	2022-10-03	34568709	Santoro N	2021-08-18	J Endocr Soc	www.ncbi.nlm.nih.gov/pubmed/34568709	Genome-wide Association Study of Lipid Traits in Youth With Type 2 Diabetes.	HDL cholesterol levels in type 2 diabetes	1,037 youth cases	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-?	rs247617	0	247617	regulatory_region_variant	1	NR	5E-9	8.30102999566398		NA		Illumina [17642824] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-11-17	34887591	Graham SE	2021-12-09	Nature	www.ncbi.nlm.nih.gov/pubmed/34887591	The power of genetic diversity in genome-wide association studies of lipids.	Low density lipoprotein cholesterol levels	1,320,016 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	0.320829	2E-101	100.698970004336		0.0366691	[0.034-0.04] unit decrease	NR [52000000] (imputed)	N
20	rs72786786	16	56990716	rs247617	2022-04-27	35213538	Richardson TG	2022-02-25	PLoS Biol	www.ncbi.nlm.nih.gov/pubmed/35213538	Characterising metabolomic signatures of lipid-modifying therapies through drug target mendelian randomisation.	Linoleic acid levels	115,006 European ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-C	rs247617	0	247617	regulatory_region_variant	1	0.676382	1E-31	31		0.0507509	[0.042-0.059] unit decrease	NR [11722792] (imputed)	N
20	rs72786786	16	56990716	rs247617	2021-12-14	34594039	Sakaue S	2021-09-30	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/34594039	A cross-population atlas of genetic associations for 220 human phenotypes.	LDL cholesterol	343,621 European ancestry individuals, 72,866 East Asian ancestry individuals	NA	16q13		HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		11940	5119	rs247617-A	rs247617	0	247617	regulatory_region_variant	1	NR	2E-41	40.698970004336		0.0312	[0.027-0.036] unit decrease	Affymetrix, Illumina [20521447] (imputed)	N
20	rs72786786	16	56991363	rs183130	2020-07-14	32154731	Ripatti P	2020-03-10	Circ Genom Precis Med	www.ncbi.nlm.nih.gov/pubmed/32154731	Polygenic Hyperlipidemias and Coronary Artery Disease Risk.	Low density lipoprotein cholesterol levels	324,708 British ancestry individuals	NA	16q13	CNGB1	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	8E-59	58.0969100130081		0.0443	[0.039-0.049] unit decrease	Affymetrix [5701386] (imputed)	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	6E-13	12.2218487496164	(IDL_L)	0.058755904	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	3E-27	26.5228787452803	(ApoB)	0.054636244	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	3E-16	15.5228787452803	(ApoB_ApoA1)	0.12017143	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-16	16	(HDL_D)	0.09556544	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	2E-23	22.698970004336	(XL_HDL_P)	0.09626726	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-26	26	(XS_VLDL_L)	0.089008324	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-26	25.301029995664	(XS_VLDL_C)	0.08579078	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-15	14.301029995664	(XL_HDL_FC)	0.0961749	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-20	20	(XS_VLDL_P)	0.08183523	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	2E-24	23.698970004336	(XS_VLDL_CE)	0.072538346	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	2E-16	15.698970004336	(M_HDL_CE)	0.09645192	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	4E-23	22.397940008672	(VLDL_C)	0.08824907	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-37	36.301029995664	(ApoA1)	0.101543605	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	4E-19	18.397940008672	(L_HDL_P)	0.1107522	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	7E-19	18.1549019599857	(HDL2_C)	0.130026	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	4E-21	20.397940008672	(L_HDL_PL)	0.11083236	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	2E-20	19.698970004336	(L_HDL_C)	0.11689494	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	7E-27	26.1549019599857	(S_VLDL_CE)	0.11906177	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	7E-22	21.1549019599857	(L_HDL_FC)	0.12088676	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-15	14.301029995664	(XL_HDL_L)	0.105479166	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	7E-17	16.1549019599857	(XL_HDL_PL)	0.08501582	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	9E-22	21.0457574905607	(HDL_TG)	0.08004148	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-13	12.301029995664	(TotPG)	0.038260072	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	4E-12	11.397940008672	(IDL_PL)	0.054003127	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-12	12	(M_VLDL_CE)	0.09298877	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	5E-15	14.301029995664	(M_HDL_C)	0.09027502	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-12	12	(XL_HDL_CE)	0.090392776	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	2E-17	16.698970004336	(S_VLDL_FC)	0.08816498	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-16	16	(S_VLDL_L)	0.095659755	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	8E-14	13.0969100130081	(M_VLDL_C)	0.065709785	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels (CMS)	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-10	10	(XXL_VLDL_CE)	0.091909856	NR unit decrease	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	1E-19	19	(ApoA1)	0.11089493	NR unit increase	Illumina [609262]	N
20	rs72786786	16	56991363	rs183130	2019-12-10	31636271	Gallois A	2019-10-21	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/31636271	A comprehensive study of metabolite genetics reveals strong pleiotropy and heterogeneity across time and context.	Serum metabolite levels	6,263 Finnish ancestry men	NA	16q13	CETP	HERPUD1 - CETP	ENSG00000051108	ENSG00000087237		12587	4472	rs183130-?	rs183130	0	183130	upstream_gene_variant	1	NR	4E-19	18.397940008672	(L_HDL_P)	0.1107522	NR unit increase	Illumina [609262]	N
